 ,Dep.,Apelido,Região, .1,Situação, .2,Função,Tipo Apanha Frac.,Altura,Num.Posto,Descr.Posto,Motivo Bloqueio, .3,Data Último Invent.,Sit.Último Invent.,Total Invent.
,1,26.292,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:16:59,Contado,5
,1,26.293,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:16:59,Contado,5
,1,26.294,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:16:59,Contado,6
,1,26.295,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:16:59,Contado,6
,1,26.296,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:16:59,Contado,6
,1,26.297,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:16:59,Contado,6
,1,26.298,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:16:59,Contado,6
,1,26.301,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:00,Contado,6
,1,26.302,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:00,Contado,6
,1,26.303,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-11 08:43:46,Contado,7
,1,26.304,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:00,Contado,6
,1,26.305,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:00,Contado,6
,1,26.306,,,Liberado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:00,Contado,6
,1,26.307,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:00,Contado,6
,1,26.308,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:00,Contado,6
,1,26.311,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:00,Contado,6
,1,26.312,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:01,Contado,6
,1,26.313,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:01,Contado,6
,1,26.314,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:01,Contado,6
,1,26.315,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:01,Contado,6
,1,26.316,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:01,Contado,6
,1,26.317,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:01,Contado,6
,1,26.318,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:01,Contado,6
,1,26.321,,,Liberado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:44,Contado,8
,1,26.322,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:44,Contado,8
,1,26.323,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:02,Contado,6
,1,26.324,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:02,Contado,6
,1,26.325,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:02,Contado,6
,1,26.326,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:02,Contado,6
,1,26.327,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:02,Contado,6
,1,26.328,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:02,Contado,6
,1,26.331,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:02,Contado,6
,1,26.332,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:02,Contado,3
,1,26.333,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:02,Contado,6
,1,26.334,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.335,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.336,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.337,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.338,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.341,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.342,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.343,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:03,Contado,6
,1,26.344,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:04,Contado,6
,1,26.345,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:04,Contado,6
,1,26.346,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:04,Contado,6
,1,26.347,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:04,Contado,6
,1,26.348,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:04,Contado,6
,1,26.351,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:44,Contado,8
,1,26.352,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:04,Contado,6
,1,26.353,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:04,Contado,6
,1,26.354,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:44,Contado,8
,1,26.355,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:05,Contado,6
,1,26.356,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:05,Contado,6
,1,26.357,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:05,Contado,6
,1,26.358,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:44,Contado,7
,1,26.361,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:05,Contado,6
,1,26.362,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:05,Contado,6
,1,26.363,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:05,Contado,6
,1,26.364,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:05,Contado,6
,1,26.365,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:06,Contado,6
,1,26.366,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:06,Contado,6
,1,26.367,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:06,Contado,6
,1,26.368,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:06,Contado,6
,1,26.371,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:06,Contado,6
,1,26.372,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:06,Contado,6
,1,26.373,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:06,Contado,6
,1,26.374,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:06,Contado,6
,1,26.375,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:06,Contado,6
,1,26.376,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:44,Contado,8
,1,26.377,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:07,Contado,6
,1,26.378,,,Liberado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:07,Contado,6
,1,26.381,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:07,Contado,6
,1,26.382,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:07,Contado,6
,1,26.383,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:07,Contado,6
,1,26.384,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:07,Contado,6
,1,26.385,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.386,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:07,Contado,6
,1,26.387,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:07,Contado,6
,1,26.388,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-03-16 08:17:08,Contado,6
,1,26.391,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:44,Contado,5
,1,26.392,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:08,Contado,6
,1,26.393,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,8
,1,26.394,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:08,Contado,6
,1,26.395,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:08,Contado,6
,1,26.396,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:08,Contado,6
,1,26.397,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:08,Contado,6
,1,26.398,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,8
,1,26.401,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:17,Contado,9
,1,26.402,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:17,Contado,9
,1,26.403,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:17,Contado,9
,1,26.404,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:17,Contado,9
,1,26.405,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.406,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:17,Contado,9
,1,26.407,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:17,Contado,9
,1,26.408,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:18,Contado,9
,1,26.411,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:18,Contado,9
,1,26.412,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:18,Contado,8
,1,26.413,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,10
,1,26.414,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:18,Contado,9
,1,26.415,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-03-16 08:17:10,Contado,3
,1,26.416,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:18,Contado,9
,1,26.417,,,Liberado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,10
,1,26.418,,,Liberado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,11
,1,26.421,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:19,Contado,9
,1,26.422,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.423,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:19,Contado,1
,1,26.424,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:19,Contado,9
,1,26.425,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:19,Contado,9
,1,26.426,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:19,Contado,9
,1,26.427,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:19,Contado,9
,1,26.428,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:20,Contado,9
,1,26.431,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,11
,1,26.432,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,11
,1,26.433,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,2
,1,26.434,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:20,Contado,4
,1,26.435,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:20,Contado,5
,1,26.436,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:20,Contado,9
,1,26.437,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,11
,1,26.438,,,Liberado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:45,Contado,11
,1,26.441,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:21,Contado,9
,1,26.442,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-06-13 09:09:35,Contado,1
,1,26.443,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:21,Contado,9
,1,26.444,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:21,Contado,9
,1,26.445,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-04-19 09:35:24,Contado,1
,1,26.446,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:21,Contado,9
,1,26.447,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:21,Contado,5
,1,26.448,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,2023-08-07 08:23:22,Contado,8
,1,26.451,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-11 08:43:48,Contado,1
,1,26.452,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:46,Contado,10
,1,26.453,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,,Pendente,0
,1,26.454,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,,Pendente,0
,1,26.455,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-06-13 09:15:50,Contado,1
,1,26.456,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:46,Contado,2
,1,26.457,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,,Pendente,0
,1,26.458,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:22,Contado,5
,1,26.461,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.462,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.463,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.464,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.465,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.466,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.467,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.468,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.471,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:22,Contado,5
,1,26.472,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:46,Contado,1
,1,26.473,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:46,Contado,2
,1,26.474,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2024-01-18 08:17:46,Contado,2
,1,26.475,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-04-19 09:35:25,Contado,7
,1,26.476,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:22,Contado,1
,1,26.477,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-04-19 09:35:25,Contado,7
,1,26.478,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,,,2023-08-07 08:23:22,Contado,2
,1,26.481,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.482,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
,1,26.483,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,18,APANHA FRAC.ESTACAO 18,.CAIXA GRANDE,,,Pendente,0
