 ,Dep.,Apelido,Região, .1,Situação, .2,Função,Tipo Apanha Frac.,Promoção,Altura,Num.Posto,Descr.Posto,Motivo Bloqueio, .3,Data Último Invent.,Sit.Último Invent.,Total Invent.
,1,018-027-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:28,Contado,10
,1,018-027-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:30,Contado,18
,1,018-027-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:31,Contado,16
,1,018-027-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:51,Contado,12
,1,018-027-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:51,Contado,19
,1,018-027-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,11
,1,018-027-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,11
,1,018-027-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:49,Contado,15
,1,018-027-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:49,Contado,18
,1,018-028-02-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA PADRAO PALETE,0,,INVENTARIO,,2025-01-06 16:56:13,Pendente,11
,1,018-028-02-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA PADRAO PALETE,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,10
,1,018-028-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:01,Contado,9
,1,018-028-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:01,Contado,6
,1,018-028-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,15
,1,018-028-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,17
,1,018-028-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:22,Contado,12
,1,018-028-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,11
,1,018-028-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:14,Contado,8
,1,018-028-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:14,Contado,7
,1,018-028-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,16
,1,018-028-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,18
,1,018-029-02-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,12
,1,018-029-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:43:58,Contado,13
,1,018-029-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:28,Contado,8
,1,018-029-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:28,Contado,9
,1,018-029-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:31,Contado,12
,1,018-029-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:31,Contado,13
,1,018-029-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:52,Contado,6
,1,018-029-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:52,Contado,12
,1,018-029-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,18
,1,018-029-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,9
,1,018-029-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:49,Contado,16
,1,018-029-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:49,Contado,11
,1,018-030-04-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,17
,1,018-030-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,14
,1,018-030-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,9
,1,018-030-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,14
,1,018-030-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:14,Contado,11
,1,018-030-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:14,Contado,13
,1,018-030-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,18
,1,018-030-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,15
,1,018-031-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:31,Contado,13
,1,018-031-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,14
,1,018-031-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:52,Contado,16
,1,018-031-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:52,Contado,7
,1,018-031-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,14
,1,018-031-06-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,14
,1,018-031-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:49,Contado,11
,1,018-031-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:49,Contado,14
,1,018-032-02-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA PADRAO PALETE,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,6
,1,018-032-02-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA PADRAO PALETE,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,8
,1,018-032-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:01,Contado,14
,1,018-032-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:01,Contado,8
,1,018-032-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,11
,1,018-032-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,18
,1,018-032-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,18
,1,018-032-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,11
,1,018-032-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:14,Contado,11
,1,018-032-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,11
,1,018-032-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,13
,1,018-032-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,11
,1,018-033-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:43:58,Contado,11
,1,018-033-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:43:58,Contado,10
,1,018-033-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:28,Contado,8
,1,018-033-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,12
,1,018-033-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:31,Contado,15
,1,018-033-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:32,Contado,10
,1,018-033-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:52,Contado,11
,1,018-033-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:52,Contado,10
,1,018-033-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,13
,1,018-033-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,11
,1,018-033-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,14
,1,018-033-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,10
,1,018-034-02-01,1,,Uso,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2025-01-03 19:43:58,Contado,12
,1,018-034-02-02,1,,Uso,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2025-01-03 19:43:58,Contado,8
,1,018-034-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:01,Contado,9
,1,018-034-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:01,Contado,11
,1,018-034-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,2
,1,018-034-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,8
,1,018-034-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,15
,1,018-034-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,10
,1,018-034-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,11
,1,018-034-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,12
,1,018-034-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,11
,1,018-034-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,7
,1,018-035-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:44:52,Contado,12
,1,018-035-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:43:59,Contado,13
,1,018-035-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,9
,1,018-035-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,9
,1,018-035-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:32,Contado,10
,1,018-035-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:32,Contado,11
,1,018-035-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,6
,1,018-035-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,14
,1,018-035-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,10
,1,018-035-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,13
,1,018-035-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,12
,1,018-035-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,7
,1,018-036-02-01,1,,Uso,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2025-01-03 19:43:59,Contado,13
,1,018-036-02-02,1,,Uso,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2025-01-03 19:43:59,Contado,12
,1,018-036-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:02,Contado,12
,1,018-036-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:02,Contado,6
,1,018-036-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,16
,1,018-036-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,20
,1,018-036-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:23,Contado,10
,1,018-036-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:24,Contado,9
,1,018-036-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,11
,1,018-036-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,8
,1,018-036-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,9
,1,018-036-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,8
,1,018-037-02-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,14
,1,018-037-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:43:59,Contado,14
,1,018-037-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,6
,1,018-037-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,10
,1,018-037-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:32,Contado,11
,1,018-037-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:32,Contado,14
,1,018-037-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,15
,1,018-037-05-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2024-08-23 14:10:31,Cancelado,9
,1,018-037-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:07,Contado,11
,1,018-037-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:08,Contado,11
,1,018-037-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,7
,1,018-037-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,10
,1,018-038-02-01,1,,Uso,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2025-01-03 19:43:59,Contado,4
,1,018-038-02-02,1,,Uso,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2025-01-03 19:43:59,Contado,9
,1,018-038-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:02,Contado,9
,1,018-038-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:02,Contado,5
,1,018-038-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:17,Contado,12
,1,018-038-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,15
,1,018-038-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:24,Contado,10
,1,018-038-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:24,Contado,8
,1,018-038-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,5
,1,018-038-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,8
,1,018-038-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,11
,1,018-038-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,12
,1,018-039-02-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,11
,1,018-039-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:44:00,Contado,7
,1,018-039-03-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-07 14:50:59,Pendente,10
,1,018-039-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,8
,1,018-039-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:33,Contado,11
,1,018-039-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:33,Contado,12
,1,018-039-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,8
,1,018-039-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,10
,1,018-039-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:08,Contado,7
,1,018-039-06-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,10
,1,018-039-07-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-07 14:50:59,Pendente,9
,1,018-039-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,5
,1,018-040-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:02,Contado,10
,1,018-040-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:17:02,Contado,6
,1,018-040-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:18,Contado,15
,1,018-040-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:18,Contado,8
,1,018-040-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:24,Contado,11
,1,018-040-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:24,Contado,13
,1,018-040-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,11
,1,018-040-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,8
,1,018-040-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:36,Contado,8
,1,018-040-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:37,Contado,9
,1,018-041-02-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:44:00,Contado,4
,1,018-041-02-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:44:00,Contado,12
,1,018-041-03-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,7
,1,018-041-03-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 19:13:29,Contado,15
,1,018-041-04-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,8
,1,018-041-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-08 08:27:14,Pendente,18
,1,018-041-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,16
,1,018-041-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,11
,1,018-041-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:08,Contado,12
,1,018-041-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:08,Contado,10
,1,018-041-07-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2024-08-22 08:46:27,Cancelado,8
,1,018-041-07-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:14,Pendente,7
,1,018-042-03-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:15,Pendente,16
,1,018-042-03-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:15,Pendente,10
,1,018-042-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:18,Contado,10
,1,018-042-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:39:09,Contado,19
,1,018-042-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:24,Contado,12
,1,018-042-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:24,Contado,12
,1,018-042-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:15,Pendente,11
,1,018-042-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:15,Contado,9
,1,018-042-07-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2024-08-22 08:46:27,Cancelado,7
,1,018-042-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:37,Contado,12
,1,018-043-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:33,Contado,18
,1,018-043-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 18:28:33,Contado,15
,1,018-043-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:53,Contado,14
,1,018-043-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 17:19:54,Contado,9
,1,018-043-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-08 08:27:14,Pendente,16
,1,018-043-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 16:39:08,Contado,14
,1,018-043-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,10
,1,018-043-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 15:43:50,Contado,9
,1,018-044-02-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.EMPILHADEIRA AGREGADO/OUTROS,,,Pendente,0
,1,018-044-02-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.EMPILHADEIRA AGREGADO/OUTROS,,,Pendente,0
,1,018-044-03-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.EMPILHADEIRA AGREGADO/OUTROS,,,Pendente,0
,1,018-044-03-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.EMPILHADEIRA AGREGADO/OUTROS,,,Pendente,0
,1,018-044-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:39:14,Contado,12
,1,018-044-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 23:05:18,Contado,18
,1,018-044-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:25,Contado,18
,1,018-044-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:11:25,Contado,16
,1,018-044-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:16,Contado,11
,1,018-044-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 22:27:16,Contado,11
,1,018-044-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:37,Contado,9
,1,018-044-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-03 20:45:37,Contado,10
