Cód.Produto,Descrição,Curva,Embal.,Qtde Venda,Qtde Acumulada,Perc.,Perc.Acumulada,Dias Pedido,Média por dia,Capacid.Apan.,Perc.Capacid.Apan.,Endereço Apanha,Tipo Ender.,Estoque (Unid.),Ativ.Ressupr.,Qtde Desvio Picking,Ender.Apan.Cx.Fech.,Estoque Cx.Fech. (Unid.),Ativ.Ressupr.Cx.Fech.,Estoque Armaz. (Unid.),Estoque Geral (Unid.)
20000003630.0,DESLAC LACTASE 10000 FCC 12X6 CAPS,C,1.0,18.0,6035507.0,0.00030000000000000003,99.9071,17.0,1.0588,6.0,17.6467,01.995.025.10.01,Prateleira,0.0,2.0,6.0,01.012.052.02.02,0.0,0.0,0.0,0.0
20000062381.0,MARBOCYL P 80 MG 12 COMP,C,1.0,17.0,6035524.0,0.00030000000000000003,99.90740000000001,3.0,5.6667000000000005,24.0,23.6113,01.995.012.20.05,Prateleira,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000063581.0,SONIN GOTAS 30ML(MELATONINA)BRASTERAPICA,C,1.0,17.0,6035541.0,0.00030000000000000003,99.9077,3.0,5.6667000000000005,20.0,28.3335,01.995.018.53.05,Prateleira,3.0,2.0,4.0,01.017.021.01.01,40.0,1.0,0.0,43.0
20000061775.0,MARINHOS BLACK LINE M 45G,C,1.0,17.0,6035558.0,0.00030000000000000003,99.908,3.0,5.6667000000000005,10.0,56.667,01.995.014.16.07,Prateleira,16.0,1.0,2.0,01.018.012.01.01,0.0,1.0,0.0,16.0
20000060514.0,AG FRALDA FIT CARE EG,C,1.0,17.0,6035575.0,0.00030000000000000003,99.90820000000001,4.0,4.25,0.0,0.0,,Prateleira,0.0,0.0,0.0,01.010.004.02.01,0.0,0.0,0.0,0.0
20000012181.0,CLOMIPRAMINA 25MG C/20 (C1)** GERMED,C,1.0,17.0,6035592.0,0.00030000000000000003,99.9085,4.0,4.25,60.0,7.0833,01.995.011.46.05,Prateleira,43.0,1.0,1.0,02.018.002.01.01,0.0,1.0,0.0,43.0
20000062570.0,COLORS BLACK LINE 95G,C,1.0,17.0,6035609.0,0.00030000000000000003,99.9088,4.0,4.25,11.0,38.6364,01.995.014.27.05,Prateleira,18.0,1.0,2.0,,0.0,1.0,0.0,18.0
20000060457.0,CICLIDEOS ONIVOROS 100G,C,1.0,17.0,6035626.0,0.00030000000000000003,99.90910000000001,4.0,4.25,10.0,42.5,01.995.014.24.06,Prateleira,17.0,4.0,4.0,01.018.013.01.01,0.0,1.0,0.0,17.0
20000062489.0,EGG CAT VEGETARIANO C/ OVOS 320G,C,1.0,17.0,6035643.0,0.00030000000000000003,99.9094,5.0,3.4,12.0,28.3333,01.995.013.24.06,Prateleira,0.0,2.0,0.0,,0.0,1.0,0.0,0.0
20000010301.0,SABONETE INTIMO MENTA FRESH300ML D,C,1.0,17.0,6035660.0,0.00030000000000000003,99.9097,5.0,3.4,4.0,85.0,01.995.027.55.06,Prateleira,0.0,2.0,0.0,01.015.041.01.02,0.0,5.0,0.0,0.0
20000062519.0,MEGAMAZON COLONIA FOREST PURITY 60ML,C,1.0,17.0,6035677.0,0.00030000000000000003,99.90990000000001,5.0,3.4,1.0,340.0,01.995.012.39.05,Prateleira,0.0,6.0,0.0,,0.0,0.0,0.0,0.0
20000001469.0,FORTEVIRON 250MG 20 COMP,C,1.0,17.0,6035694.0,0.00030000000000000003,99.9102,6.0,2.8333,30.0,9.4443,01.995.024.14.04,Prateleira,22.0,2.0,9.0,01.018.039.00.01,61.0,1.0,0.0,83.0
20006062339.0,BCAA VIT - 100 TABLETES - 100 G USA,C,1.0,17.0,6035711.0,0.00030000000000000003,99.9105,6.0,2.8333,6.0,47.221700000000006,01.995.018.24.07,Prateleira,6.0,8.0,9.0,01.017.034.00.01,13.0,2.0,24.0,43.0
20000001552.0,KIT SHQ COND NUTRIÇÃO BRILHO 250ML,C,1.0,17.0,6035728.0,0.00030000000000000003,99.91080000000001,8.0,2.125,12.0,17.7083,01.995.022.16.05,Prateleira,2.0,1.0,3.0,,0.0,1.0,0.0,2.0
20000733106.0,AGUA BANHO ALFAZEMA 250ML MURIEL,C,1.0,17.0,6035745.0,0.00030000000000000003,99.9111,8.0,2.125,12.0,17.7083,01.995.024.40.04,Prateleira,10.0,1.0,0.0,01.012.060.02.02,0.0,1.0,0.0,10.0
20000000749.0,DESINF PRONTO USO LAVANDA 500 ML VET+20,C,1.0,17.0,6035762.0,0.00030000000000000003,99.91130000000001,8.0,2.125,10.0,21.25,01.995.013.10.07,Prateleira,0.0,2.0,0.0,,0.0,1.0,0.0,0.0
20000061131.0,MEGAMAZON CONDIC FOREST PURITY 300ML,C,1.0,17.0,6035779.0,0.00030000000000000003,99.9116,8.0,2.125,6.0,35.4167,01.995.013.57.01,Prateleira,0.0,4.0,0.0,,0.0,0.0,0.0,0.0
20000061988.0,CONJ PEITORAL H E GUIA G ANIMAL PRINT,C,1.0,17.0,6035796.0,0.00030000000000000003,99.9119,8.0,2.125,4.0,53.125,01.995.012.49.04,Prateleira,0.0,6.0,0.0,,0.0,0.0,0.0,0.0
20000000646.0,TIRA CHEIRO SPRAY 500 ML HERBAL VET+20,C,1.0,17.0,6035813.0,0.00030000000000000003,99.9122,9.0,1.8889,12.0,15.7408,01.995.013.49.06,Prateleira,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
20000062229.0,ÁGUA DE BANHO ACQUA ESSENCE MARINE 250ML,C,1.0,17.0,6035830.0,0.00030000000000000003,99.91250000000001,9.0,1.8889,12.0,15.7408,01.995.020.22.06,Prateleira,6.0,2.0,0.0,,0.0,0.0,0.0,6.0
20000060282.0,CYTOPOINT 40MG VACX1DS VLX2 PT BR*,C,1.0,17.0,6035847.0,0.00030000000000000003,99.9127,10.0,1.7,0.0,0.0,,Prateleira,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000720026.0,CRANBEROLA 30 STICK SACHE 5G,C,1.0,17.0,6035864.0,0.00030000000000000003,99.91300000000001,11.0,1.5455,10.0,15.455,01.995.009.01.00,Flowrack,5.0,1.0,0.0,01.010.022.02.02,0.0,1.0,0.0,5.0
20000001482.0,OLEO DE CARTAMO 1000MG - 120 CÁPS,C,1.0,17.0,6035881.0,0.00030000000000000003,99.9133,11.0,1.5455,5.0,30.91,01.995.028.41.03,Prateleira,4.0,1.0,1.0,01.012.058.02.01,12.0,2.0,0.0,16.0
20001059369.0,INALADOR NEBCOM5 PRATA METALICO,C,1.0,17.0,6035898.0,0.00030000000000000003,99.9136,15.0,1.1333,8.0,14.166300000000001,01.995.022.64.01,Prateleira,0.0,2.0,1.0,01.016.012.01.01,0.0,2.0,0.0,0.0
20000801100.0,"COMBO ADVOCATE CÃES 10 A 25KG-2,5ML",C,1.0,16.0,6035914.0,0.00030000000000000003,99.9139,2.0,8.0,0.0,0.0,,Prateleira,0.0,1.0,0.0,,0.0,1.0,0.0,0.0
20000611075.0,FERISEPT SPRAY 45ML UQFAR,C,1.0,16.0,6035930.0,0.00030000000000000003,99.9141,2.0,8.0,18.0,44.4444,01.995.025.36.04,Prateleira,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
20000063130.0,PELEFOOD DOG 120G,C,1.0,16.0,6035946.0,0.00030000000000000003,99.9144,2.0,8.0,15.0,53.3333,01.995.015.24.05,Prateleira,0.0,3.0,0.0,,0.0,3.0,0.0,0.0
20000801099.0,"COMBO ADVOCATE  CÃES 4 A 10KG-1,0ML",C,1.0,16.0,6035962.0,0.00030000000000000003,99.91470000000001,2.0,8.0,9.0,88.8889,01.995.015.14.04,Prateleira,0.0,1.0,0.0,,0.0,1.0,0.0,0.0
20000063118.0,MUSCLE DOG SACHÊ 250G,C,1.0,16.0,6035978.0,0.00030000000000000003,99.9149,2.0,8.0,8.0,100.0,01.995.015.22.06,Prateleira,0.0,2.0,0.0,,0.0,2.0,0.0,0.0
20000063148.0,PUPPY DOG SACHÊ 200G,C,1.0,16.0,6035994.0,0.00030000000000000003,99.9152,3.0,5.3333,12.0,44.4442,01.995.015.27.01,Prateleira,0.0,4.0,0.0,,0.0,2.0,0.0,0.0
20000060805.0,CHEESE STICKS C/ PREBIOTICOS 120G,C,1.0,16.0,6036010.0,0.00030000000000000003,99.9154,5.0,3.2,0.0,0.0,,Prateleira,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
20000801116.0,"COMBO MAX 3 CÃES DE 10 A 25KG - 2,5ML",C,1.0,16.0,6036026.0,0.00030000000000000003,99.9157,5.0,3.2,0.0,0.0,,Prateleira,0.0,0.0,0.0,01.017.001.01.01,0.0,0.0,0.0,0.0
20000731256.0,OLEO MINERAL VITA CAPILLI DE COCO 80ML,C,1.0,16.0,6036042.0,0.00030000000000000003,99.91600000000001,5.0,3.2,24.0,13.333300000000001,01.995.023.18.08,Prateleira,10.0,1.0,1.0,01.012.058.02.01,0.0,1.0,0.0,10.0
20000061230.0,MANTA HILLS,C,1.0,16.0,6036058.0,0.00030000000000000003,99.9162,5.0,3.2,10.0,32.0,01.995.017.90.05,Ponta Gondola,3.0,0.0,0.0,,0.0,0.0,0.0,3.0
20000000794.0,PULGOFF SABONETE LIQUIDO PLUS 500 ML,C,1.0,16.0,6036074.0,0.00030000000000000003,99.9165,5.0,3.2,3.0,106.6667,01.995.012.23.06,Prateleira,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000062521.0,MEGAMAZON COLONIA FOREST BALANCE 60ML,C,1.0,16.0,6036090.0,0.00030000000000000003,99.91680000000001,5.0,3.2,1.0,320.0,01.995.013.24.05,Prateleira,0.0,7.0,0.0,,0.0,0.0,0.0,0.0
20000610619.0,GELO-BIO AEROSOL 150ML,C,1.0,16.0,6036106.0,0.00030000000000000003,99.917,6.0,2.6667,45.0,5.926,01.995.020.53.08,Prateleira,35.0,1.0,4.0,01.016.041.01.02,3.0,1.0,0.0,38.0
20000734073.0,UMIDIFICANTE UMIDILIZ COCO 250ML,C,1.0,16.0,6036122.0,0.00030000000000000003,99.91730000000001,6.0,2.6667,6.0,44.445,01.995.028.43.06,Prateleira,14.0,1.0,2.0,01.010.012.02.01,0.0,0.0,0.0,14.0
20000000360.0,VIRICAPS(GUARANA + POLIVIT)100% IDR 60CP,C,1.0,16.0,6036138.0,0.00030000000000000003,99.91760000000001,7.0,2.2857000000000003,15.0,15.238000000000001,01.995.025.10.05,Prateleira,7.0,1.0,1.0,01.012.058.02.01,0.0,1.0,0.0,7.0
20000061990.0,CONJ PEITORAL H E GUIA G FEATHERS,C,1.0,16.0,6036154.0,0.00030000000000000003,99.9178,7.0,2.2857000000000003,5.0,45.714000000000006,01.995.012.49.07,Prateleira,0.0,6.0,0.0,,0.0,0.0,0.0,0.0
20000063447.0,FD INF CAP BUMMIS TUBOS HIPER M 4X68,C,1.0,16.0,6036170.0,0.00030000000000000003,99.91810000000001,7.0,2.2857000000000003,4.0,57.142500000000005,01.995.029.58.03,Prateleira,4.0,9.0,5.0,01.012.058.01.01,4.0,4.0,120.0,128.0
20000062340.0,FIBRACTIVE 10 STICK 8G LIMÃO,C,1.0,16.0,6036186.0,0.00030000000000000003,99.9184,8.0,2.0,18.0,11.1111,01.995.025.18.04,Prateleira,17.0,4.0,1.0,01.010.018.02.02,19.0,2.0,0.0,36.0
20000000894.0,"COBAPETIT 0,8 MG/ML+4MG/G X 100ML XPE",C,1.0,16.0,6036202.0,0.00030000000000000003,99.9186,8.0,2.0,16.0,12.5,01.995.026.49.06,Prateleira,0.0,1.0,0.0,,0.0,1.0,0.0,0.0
20000062270.0,PEITORAL NEOPRENE E GUIA G STRIPED TIE D,C,1.0,16.0,6036218.0,0.00030000000000000003,99.91890000000001,8.0,2.0,3.0,66.6667,01.995.016.10.03,Prateleira,3.0,10.0,0.0,,0.0,0.0,0.0,3.0
20000801121.0,"ADVANTAGE MAX 3 CÃES ACIMA 25KG-4,0ML",C,1.0,16.0,6036234.0,0.00030000000000000003,99.9192,9.0,1.7778,48.0,3.7038,00.199.501.25.05,Flowrack,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
20000061870.0,MONITOR DE PRESSÃO DIG ARTERIAL BRAÇO,C,1.0,16.0,6036250.0,0.00030000000000000003,99.91940000000001,9.0,1.7778,6.0,29.63,01.995.022.62.02,Prateleira,0.0,6.0,0.0,01.010.028.02.01,0.0,2.0,0.0,0.0
20000060498.0,MURIEL BLACK BARBER POM BIG 120G,C,1.0,16.0,6036266.0,0.00030000000000000003,99.9197,11.0,1.4545000000000001,12.0,12.120800000000001,01.995.026.40.01,Prateleira,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
20000001109.0,RIMADYL CHEWABLE  100MG FR 14 CP,C,1.0,16.0,6036282.0,0.00030000000000000003,99.9199,11.0,1.4545000000000001,10.0,14.545,01.995.015.55.03,Prateleira,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000076679.0,DARK BAR SALTED CARAMEL AMENDOIM 8 UNID,C,1.0,16.0,6036298.0,0.00030000000000000003,99.92020000000001,12.0,1.3333000000000002,4.0,33.3325,01.995.018.12.03,Prateleira,4.0,5.0,9.0,01.017.042.01.01,4.0,7.0,4.0,12.0
20000076980.0,WHEY 100% PURE COCO POUCH 907G,C,1.0,16.0,6036314.0,0.00030000000000000003,99.9205,13.0,1.2308000000000001,3.0,41.026700000000005,01.995.028.16.07,Prateleira,3.0,9.0,6.0,01.012.064.02.01,1.0,5.0,3.0,7.0
20000076729.0,SINISTER MASS CHOCOLATE 3KG POUCH,C,1.0,16.0,6036330.0,0.00030000000000000003,99.92070000000001,13.0,1.2308000000000001,2.0,61.54,01.995.018.14.08,Prateleira,2.0,12.0,10.0,01.017.040.01.01,2.0,11.0,0.0,4.0
20000060459.0,DISCO DIA A DIA 30G,C,1.0,15.0,6036345.0,0.0002,99.921,1.0,15.0,24.0,62.5,01.995.014.22.01,Prateleira,18.0,5.0,4.0,01.018.014.01.01,2.0,1.0,24.0,44.0
20000792948.0,"GLICEL LACT 0,831G C/6 SUP",C,1.0,15.0,6036360.0,0.0002,99.9212,2.0,7.5,30.0,25.0,01.995.020.55.03,Prateleira,28.0,2.0,4.0,01.017.014.01.01,5.0,1.0,0.0,33.0
20000061231.0,COPO LONK DRINK HILLS CACHORRO,C,1.0,15.0,6036375.0,0.0002,99.92150000000001,2.0,7.5,10.0,75.0,01.995.017.10.03,Prateleira,0.0,2.0,0.0,,0.0,0.0,0.0,0.0
20000062350.0,KINGUIO BLACK LINE SINKING 50G,C,1.0,15.0,6036390.0,0.0002,99.9217,2.0,7.5,10.0,75.0,01.995.014.24.01,Prateleira,10.0,5.0,2.0,01.018.014.01.01,5.0,1.0,0.0,15.0
20000000597.0,OLEO DE CHIA 500MG - 60 CAPS,C,1.0,15.0,6036405.0,0.0002,99.92200000000001,3.0,5.0,6.0,83.33330000000001,01.995.024.41.04,Prateleira,14.0,2.0,1.0,01.010.044.02.01,12.0,2.0,0.0,26.0
20000021268.0,OLANZAPINA(C1)* 5MG C/4 BLT C/7C.REV-NQ,C,1.0,15.0,6036420.0,0.0002,99.9222,4.0,3.75,56.0,6.696400000000001,01.995.010.14.05,Prateleira,0.0,0.0,0.0,02.018.006.01.01,0.0,0.0,0.0,0.0
20000060786.0,TYFLEN BEBE 100MG/ML SUSP C/15ML,C,1.0,15.0,6036435.0,0.0002,99.9225,4.0,3.75,15.0,25.0,01.995.023.25.08,Prateleira,15.0,2.0,2.0,01.017.011.01.02,39.0,1.0,0.0,54.0
20000000682.0,BANHO A SECO SPRAY 500 ML BELLOKÃO,C,1.0,15.0,6036450.0,0.0002,99.9227,4.0,3.75,6.0,62.5,01.995.013.31.06,Prateleira,0.0,1.0,0.0,,0.0,1.0,0.0,0.0
20000060024.0,ATADURA G LARG. 15CM,C,1.0,15.0,6036465.0,0.0002,99.923,4.0,3.75,6.0,62.5,01.995.027.44.08,Prateleira,21.0,2.0,3.0,01.016.033.01.02,0.0,2.0,0.0,21.0
20000060948.0,PROPE LOCAO 50G MULTINATURE,C,1.0,15.0,6036480.0,0.0002,99.92320000000001,4.0,3.75,5.0,75.0,01.995.020.47.05,Prateleira,15.0,0.0,1.0,,0.0,0.0,0.0,15.0
20000029956.0,HIDROQ+TRETINOINA+AC FLUO CR 30G NQ,C,1.0,15.0,6036495.0,0.0002,99.9235,5.0,3.0,42.0,7.1429,01.995.009.01.00,Flowrack,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000061884.0,PEDRA HUME SPRAY 30 ML,C,1.0,15.0,6036510.0,0.0002,99.92370000000001,5.0,3.0,20.0,15.0,01.995.025.35.03,Prateleira,0.0,4.0,0.0,,0.0,0.0,0.0,0.0
20000739932.0,CREME CORP ULT HID AMENDOA COLAGENO 110G,C,1.0,15.0,6036525.0,0.0002,99.924,5.0,3.0,12.0,25.0,01.995.025.14.08,Prateleira,16.0,1.0,0.0,01.012.060.02.02,0.0,0.0,0.0,16.0
20000060484.0,PEIXES DE FUNDO 135G,C,1.0,15.0,6036540.0,0.0002,99.9242,5.0,3.0,6.0,50.0,01.995.014.23.05,Prateleira,7.0,8.0,3.0,01.018.016.00.01,17.0,1.0,24.0,48.0
20000061712.0,FD GER MULTIFRAL REGULAR M 8X08,C,1.0,15.0,6036555.0,0.0002,99.92450000000001,5.0,3.0,4.0,75.0,01.995.028.28.04,Prateleira,4.0,5.0,4.0,01.017.037.01.01,68.0,164.0,7152.0,7224.0
20000062262.0,SH VITA CAPILI AMIDO DE BABOSA 310ML,C,1.0,15.0,6036570.0,0.0002,99.9247,6.0,2.5,12.0,20.8333,01.995.025.24.05,Prateleira,11.0,3.0,0.0,01.012.052.02.02,0.0,2.0,0.0,11.0
20000062649.0,FOLIPROTEC 30 CAPS GEL,C,1.0,15.0,6036585.0,0.0002,99.92500000000001,7.0,2.1429,36.0,5.952500000000001,01.995.019.18.01,Prateleira,22.0,1.0,2.0,01.010.024.02.02,4.0,0.0,0.0,26.0
20000062518.0,MEGAMAZON COLONIA FOREST SOUL 60ML,C,1.0,15.0,6036600.0,0.0002,99.9252,7.0,2.1429,6.0,35.715,01.995.013.26.01,Prateleira,0.0,4.0,0.0,,0.0,0.0,0.0,0.0
20000062236.0,PEITO ANTIPUXÃO E GUIA P FLOWERS STRIPED,C,1.0,15.0,6036615.0,0.0002,99.9255,7.0,2.1429,4.0,53.572500000000005,01.995.013.51.01,Prateleira,0.0,8.0,0.0,,0.0,0.0,0.0,0.0
20000000651.0,BANHO A SECO FILHOTE 250ML VET+20,C,1.0,15.0,6036630.0,0.0002,99.9257,8.0,1.875,10.0,18.75,01.995.013.43.07,Prateleira,0.0,4.0,0.0,,0.0,1.0,0.0,0.0
20000002290.0,COLAGENO HIDRO 2EM1 250G MANGA/MARACUJA,C,1.0,15.0,6036645.0,0.0002,99.926,8.0,1.875,5.0,37.5,01.995.024.51.05,Prateleira,4.0,4.0,2.0,01.010.044.02.02,0.0,2.0,0.0,4.0
20000000284.0,DOLOMITA 600MG 60 CAPS MAXINUTRI,C,1.0,15.0,6036660.0,0.0002,99.92620000000001,9.0,1.6667,14.0,11.905000000000001,01.995.022.22.05,Prateleira,0.0,0.0,0.0,01.010.042.02.02,0.0,0.0,0.0,0.0
20000610391.0,VODOL CREME 20MG/G 28GR UQA,C,1.0,15.0,6036675.0,0.0002,99.9265,9.0,1.6667,10.0,16.667,01.995.009.01.00,Flowrack,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
20000061976.0,CONJ COLEIRA E GUIA G LILAS,C,1.0,15.0,6036690.0,0.0002,99.92670000000001,9.0,1.6667,2.0,83.33500000000001,01.995.012.57.01,Prateleira,0.0,10.0,0.0,,0.0,0.0,0.0,0.0
20000062331.0,SOFT CARE VETFRESH PLUS 10ML,C,1.0,15.0,6036705.0,0.0002,99.927,11.0,1.3636000000000001,24.0,5.6817,01.995.014.49.04,Prateleira,0.0,1.0,0.0,,0.0,1.0,0.0,0.0
20000000818.0,ASTOR LIMPEZA E BRILHO 500 ML,C,1.0,15.0,6036720.0,0.0002,99.9272,11.0,1.3636000000000001,6.0,22.7267,01.995.013.57.06,Prateleira,0.0,1.0,0.0,,0.0,1.0,0.0,0.0
20000734869.0,CREME ASSADURA BABY MENINO 60G MURIEL,C,1.0,14.0,6036734.0,0.0002,99.9274,2.0,7.0,12.0,58.3333,01.995.020.43.06,Prateleira,0.0,0.0,0.0,01.016.027.01.02,0.0,0.0,0.0,0.0
20000710950.0,SABONETE DE AROEIRA - ARTE NATIVA,C,1.0,14.0,6036748.0,0.0002,99.9277,4.0,3.5,38.0,9.2105,01.995.020.44.06,Prateleira,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000610026.0,ANDRIODERMOL LIQ X50ML UQA,C,1.0,14.0,6036762.0,0.0002,99.92790000000001,4.0,3.5,28.0,12.5,01.995.026.12.06,Prateleira,0.0,1.0,0.0,01.016.004.01.02,0.0,0.0,0.0,0.0
20000000464.0,MEGAMAZON COLONIA FOREST ENERGY 120ML,C,1.0,14.0,6036776.0,0.0002,99.9281,5.0,2.8000000000000003,6.0,46.6667,01.995.012.20.03,Prateleira,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
20000061808.0,CREME HIDRAT SEBO CARNEIRO C/ARGAN 300G,C,1.0,14.0,6036790.0,0.0002,99.92840000000001,6.0,2.3333,0.0,0.0,,Prateleira,0.0,2.0,0.0,,0.0,3.0,0.0,0.0
20000001246.0,FIO DENTAL POWERFLOSS EASYWAY POWERDENT,C,1.0,14.0,6036804.0,0.0002,99.9286,6.0,2.3333,24.0,9.722100000000001,01.995.027.55.03,Prateleira,22.0,1.0,6.0,01.012.064.02.01,0.0,1.0,0.0,22.0
20000444445.0,ARLIVRY 7MG/ML MEL C/100 ML,C,1.0,14.0,6036818.0,0.0002,99.92880000000001,6.0,2.3333,24.0,9.722100000000001,01.995.027.14.07,Prateleira,19.0,2.0,8.0,01.017.009.01.01,17.0,1.0,0.0,36.0
20000867544.0,REMOVEX 500ML (ETER),C,1.0,14.0,6036832.0,0.0002,99.9291,6.0,2.3333,15.0,15.5553,01.995.022.57.05,Prateleira,10.0,1.0,1.0,,0.0,1.0,0.0,10.0
20000062246.0,CR. PENTEAR VITA CAPILI ABACATE 270G,C,1.0,14.0,6036846.0,0.0002,99.9293,6.0,2.3333,12.0,19.444200000000002,01.995.022.22.03,Prateleira,9.0,2.0,2.0,01.010.012.02.02,0.0,0.0,0.0,9.0
20000060451.0,CARNIVOROS DE FUNDO 500G,C,1.0,14.0,6036860.0,0.0002,99.9295,6.0,2.3333,7.0,33.3329,01.995.014.20.08,Prateleira,9.0,4.0,3.0,01.018.012.01.01,0.0,1.0,0.0,9.0
20000062329.0,SOFT CARE SKBON COMPLEX SPRAY HIDRATANTE,C,1.0,14.0,6036874.0,0.0002,99.92970000000001,7.0,2.0,12.0,16.666700000000002,01.995.013.18.02,Prateleira,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
20000001551.0,KIT SHQ COND ANTIQUEBRA REPARAÇÃO 250ML,C,1.0,14.0,6036888.0,0.0002,99.93,7.0,2.0,6.0,33.3333,01.995.025.45.07,Prateleira,5.0,3.0,2.0,01.010.010.01.01,0.0,1.0,0.0,5.0
20000000380.0,B&T HYDRA SHAM NEUTRALIZ DE ODOR 5L(1:4),C,1.0,14.0,6036902.0,0.0002,99.9302,7.0,2.0,3.0,66.6667,01.995.013.36.08,Prateleira,0.0,3.0,0.0,,0.0,3.0,0.0,0.0
20000062258.0,POMADA MOD FIX STH FIXAÇÃO RADICAL 120G,C,1.0,14.0,6036916.0,0.0002,99.9304,8.0,1.75,12.0,14.583300000000001,01.995.024.23.05,Prateleira,0.0,2.0,0.0,01.010.014.02.02,0.0,1.0,0.0,0.0
20000062295.0,CONJ PEITORAL TRAD E GUIA M FEATHERS,C,1.0,14.0,6036930.0,0.0002,99.9307,8.0,1.75,3.0,58.3333,01.995.012.42.06,Prateleira,0.0,6.0,0.0,,0.0,0.0,0.0,0.0
20000076313.0,VO2 GEL X-CAFFEINE GUARANA ACAI 10 UNID,C,1.0,14.0,6036944.0,0.0002,99.93090000000001,9.0,1.5556,4.0,38.89,01.995.018.14.01,Prateleira,6.0,5.0,3.0,01.017.042.01.01,0.0,4.0,0.0,6.0
20000061167.0,HYDRA SPA SENSES COLÔNIA SERENITY120ML,C,1.0,14.0,6036958.0,0.0002,99.9311,10.0,1.4000000000000001,15.0,9.333300000000001,01.995.012.10.05,Prateleira,0.0,1.0,0.0,01.018.014.01.01,0.0,1.0,0.0,0.0
20000076748.0,DARK BAR CHOC/COCO C/ CHOC CHIPS 8UN,C,1.0,14.0,6036972.0,0.0002,99.93140000000001,10.0,1.4000000000000001,4.0,35.0,01.995.018.12.02,Prateleira,6.0,5.0,8.0,01.017.042.01.01,4.0,6.0,0.0,10.0
20000076728.0,SINISTER MASS BAUNILHA 3KG POUCH,C,1.0,14.0,6036986.0,0.0002,99.9316,10.0,1.4000000000000001,3.0,46.6667,01.995.018.18.02,Prateleira,0.0,9.0,6.0,01.017.040.01.01,0.0,7.0,0.0,0.0
20000002768.0,HIALUFLEX ACIDO HIALURONICO 80MG 60 CAP,C,1.0,14.0,6037000.0,0.0002,99.93180000000001,11.0,1.2727000000000002,9.0,14.141100000000002,01.995.025.18.05,Prateleira,6.0,4.0,1.0,,0.0,0.0,0.0,6.0
20000061166.0,HYDRA SPA SENSES BOOSTER SERENITY 50ML,C,1.0,14.0,6037014.0,0.0002,99.9321,12.0,1.1667,15.0,7.7780000000000005,01.995.012.10.06,Prateleira,0.0,0.0,0.0,01.018.014.01.01,0.0,0.0,0.0,0.0
20000061165.0,HYDRA SPA SENSES CONDIC SERENITY 1L,C,1.0,14.0,6037028.0,0.0002,99.9323,12.0,1.1667,10.0,11.667,01.995.013.28.06,Prateleira,0.0,1.0,0.0,,0.0,1.0,0.0,0.0
20000600175.0,FENOBARBITAL 100MG 30COMP (B1)** UQFAR,C,1.0,13.0,6037041.0,0.0002,99.9325,2.0,6.5,198.0,3.2828,01.995.011.44.03,Prateleira,0.0,0.0,0.0,02.018.001.01.01,0.0,0.0,0.0,0.0
20000132031.0,ATENOLOL 25MG C/ 30COMP,C,1.0,13.0,6037054.0,0.0002,99.93270000000001,2.0,6.5,60.0,10.833300000000001,01.995.018.51.03,Prateleira,47.0,1.0,2.0,01.017.011.01.01,0.0,1.0,0.0,47.0
20000063524.0,TESTE DE FERTILIDADE VERICHECK 5 TESTES,C,1.0,13.0,6037067.0,0.0002,99.9329,2.0,6.5,24.0,27.0833,00.199.501.84.02,Flowrack,35.0,2.0,2.0,01.018.028.01.01,48.0,3.0,48.0,131.0
20000000594.0,PS CARE ELIMINADOR DE ODORES 1L,C,1.0,13.0,6037080.0,0.0002,99.9332,2.0,6.5,6.0,108.33330000000001,01.995.013.41.08,Prateleira,0.0,3.0,0.0,,0.0,0.0,0.0,0.0
20000062264.0,SABONETE INTIMO FLORAL 200ML,C,1.0,13.0,6037093.0,0.0002,99.9334,3.0,4.3333,12.0,36.110800000000005,01.995.025.24.08,Prateleira,0.0,1.0,1.0,,0.0,1.0,0.0,0.0
20000060486.0,TROPICAIS DIA A DIA 420G,C,1.0,13.0,6037106.0,0.0002,99.9336,3.0,4.3333,2.0,216.66500000000002,01.995.014.22.07,Prateleira,2.0,6.0,2.0,01.018.012.01.01,12.0,2.0,0.0,14.0
20000063626.0,"FITA CIRUR MICROPOROSA BRANCA 1,2CMX4,5M",C,1.0,13.0,6037119.0,0.0002,99.9338,4.0,3.25,24.0,13.5417,01.995.023.25.06,Prateleira,11.0,2.0,4.0,01.017.026.00.02,264.0,1.0,0.0,275.0
