Código,Descrição,Qtde em Receb.,Estoque Armaz.,Apanha,Permite Frac.,Ender.Cx.Fechada,Embal.,Capacidade,Estoque,Apanha.1,Ender.Fracionado,Tipo,Embal..1,Capacidade.1,Estoque.1
20000000950.0,PRIMOCICLIN COMP. 50 MG,0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000760039.0,PRIMULIV 30 GEL CPS,0.0,0.0,Sim,Não,015-035-01-02,36.0,6.0,3,Sim,22.076,Flowrack,1.0,72.0,43.0
20000001144.0,PRO - HEART,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000663966.0,PROBENTOL DERM 20G,0.0,0.0,Não,Não,,50.0,0.0,0,Não,,,1.0,0.0,0.0
20000669494.0,PROBENTOL SERUM RECONST FIOS 50ML CIFARM,0.0,0.0,Não,Sim,,54.0,0.0,0,Não,,,1.0,0.0,0.0
20000000274.0,PROBIOTICO VETNIL C/01 SERING 14GR,0.0,0.0,Não,Não,,144.0,0.0,0,Não,,,1.0,0.0,0.0
20000063062.0,PROBIOTICO VETNIL EQUINO 34G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000001228.0,PROCART C  60 COMP,0.0,0.0,Não,Sim,,70.0,0.0,0,Não,,,1.0,0.0,0.0
20000001203.0,PROCART C  60 COMP P 25 KG,0.0,0.0,Não,Sim,,70.0,0.0,0,Não,,,1.0,0.0,0.0
20000611659.0,PROCTFIS H POM 20G + 1 APLICADOR,0.0,0.0,Não,Não,,80.0,0.0,0,Não,,,1.0,0.0,0.0
20000503919.0,PROCTOX 30G C/1 APLICADOR,0.0,0.0,Não,Não,,30.0,0.0,0,Sim,,,1.0,30.0,0.0
20000801136.0,"PROFENDER  GATOS 0,5 E 2,5KG-0,35ML",0.0,0.0,Não,Não,,50.0,0.0,0,Não,,,1.0,0.0,0.0
20000801135.0,"PROFENDER  GATOS 2,5 E 5,0KG-0,70ML",0.0,0.0,Não,Não,,50.0,0.0,0,Não,,,1.0,0.0,0.0
20000801134.0,"PROFENDER  GATOS 5 0 E 8 0KG-1,12ML",0.0,0.0,Não,Não,,50.0,0.0,0,Não,,,1.0,0.0,0.0
20000318049.0,PROFERGAN 20MG/G CR 30G,0.0,0.0,Sim,Sim,016-034-01-02,90.0,5.0,0,Sim,,,1.0,30.0,0.0
20000300868.0,PROFERGAN 25MG C/ 20 COMP REV,0.0,0.0,Sim,Sim,012-058-01-02,100.0,1.0,0,Sim,25.518,Prateleira,1.0,50.0,0.0
20000063138.0,PROHEP CAT 120ML,0.0,0.0,Não,Sim,,18.0,0.0,0,Não,,,1.0,0.0,0.0
20000063139.0,PROHEP DOG PASTA 40G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000063063.0,PROMATER 30 ML,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000062666.0,PROMERGAN 20MG/G CR 30G,0.0,0.0,Sim,Sim,016-014-01-02,176.0,1.0,0,Não,,,1.0,0.0,0.0
20000409000.0,PROMESTRIENO 10MG/G 30G + 20 APLIC EURO,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000314053.0,PROMETAZINA 25MG C/ 20COMP REV,0.0,0.0,Sim,Sim,010-014-01-02,100.0,2.0,0,Sim,26.512,Prateleira,1.0,20.0,0.0
20000063140.0,PROMUN CAT PASTA 30G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000063141.0,PROMUN CAT PÓ 50G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000063142.0,PROMUN DOG NEO - P 60G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000063143.0,PROMUN DOG STICKS 160G,0.0,0.0,Não,Sim,,20.0,0.0,0,Não,,,1.0,0.0,0.0
20000063144.0,PROMUN DOG TABS 105G,0.0,0.0,Não,Sim,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000063145.0,"PROMUN DOG TABS 52,5G",0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000802320.0,PROMUN DOG-150G,0.0,0.0,Não,Sim,,16.0,0.0,0,Não,,,1.0,0.0,0.0
20000802316.0,PROMUN DOG-50G,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000063146.0,PROMUN SHAMPOO LIMPEZA PROFUNDA 1L,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000063147.0,PROMUN SHAMPOO LIMPEZA PROFUNDA 300ML,0.0,0.0,Não,Sim,,6.0,0.0,0,Não,,,1.0,0.0,0.0
20000414304.0,PROPAFENONA 300MG 30CP EURO,0.0,0.0,Sim,Sim,010-016-02-01,70.0,1.0,0,Não,,,1.0,0.0,0.0
20000414305.0,PROPAFENONA 300MG 60CP EURO,0.0,0.0,Não,Sim,,49.0,0.0,0,Não,,,1.0,0.0,0.0
20000060948.0,PROPE LOCAO 50G MULTINATURE,0.0,0.0,Não,Sim,,30.0,0.0,0,Não,,,1.0,0.0,0.0
20000010497.0,PROPIONATO CLOBETASOL CRM 30G,0.0,0.0,Sim,Não,014-012-02-01,42.0,8.0,0,Sim,20.022,Flowrack,1.0,182.0,108.0
20000012403.0,PROPIONATO CLOBETASOL CRM 30G,0.0,0.0,Sim,Não,012-052-01-02,42.0,2.0,0,Sim,22.147,Prateleira,1.0,42.0,68.0
20000021032.0,PROPIONATO CLOBETASOL CRM 30G,0.0,0.0,Sim,Não,016-006-01-01,42.0,2.0,0,Não,,,1.0,0.0,0.0
20000012402.0,PROPIONATO CLOBETASOL PDA 30G,0.0,0.0,Sim,Não,015-019-01-01,42.0,4.0,0,Sim,22.558,Prateleira,1.0,36.0,0.0
20000010496.0,PROPIONATO CLOBETASOL PDA 30G,0.0,0.0,Sim,Não,014-014-02-01,42.0,5.0,0,Não,,,1.0,0.0,0.0
20000021042.0,PROPIONATO CLOBETASOL PDA 30G NQ,0.0,0.0,Não,Não,,42.0,0.0,0,Não,,,1.0,0.0,0.0
20000500467.0,PROPIONATO DE CLOBETASOL 30G CR MULTILAB,0.0,0.0,Não,Sim,,72.0,0.0,0,Não,,,1.0,0.0,0.0
20000130149.0,"PROPIOSOL 0,5MG/G CREME 30 GR NEO",0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000130150.0,"PROPIOSOL 0,5MG/G POMADA 30GR NEO",0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000002260.0,PROPOMUNE EXTRATO PROPOLIS 400MG C/ 60C,0.0,0.0,Sim,Não,016-018-01-01,12.0,3.0,0,Sim,24.451,Prateleira,1.0,12.0,4.0
20000002300.0,PROPOMUNE EXTRATO PROPOLIS 70% C/ 30ML,0.0,0.0,Sim,Sim,016-010-01-01,12.0,3.0,1 (+1 fr),Sim,21.456,Prateleira,1.0,12.0,9.0
20000002382.0,PROPOMUNE PROPOLIS SPRAY 12X30ML,0.0,0.0,Não,Sim,,6.0,0.0,0,Sim,24.415,Prateleira,1.0,6.0,0.0
20000002294.0,PROPOMUNE XP MEL PROP EUC AGRIAO C/ 150,0.0,0.0,Sim,Sim,016-022-01-02,12.0,5.0,0 (+11 fr),Sim,27.208,Prateleira,1.0,14.0,11.0
20000061899.0,PROPOSEP XAROPE C/ 150ML,0.0,0.0,Não,Sim,,40.0,0.0,0,Sim,25.456,Prateleira,1.0,30.0,6.0
20000600219.0,PROPRANOLOL 40MG C/ 30COMP,0.0,0.0,Não,Sim,,198.0,0.0,0,Não,,,1.0,0.0,0.0
20000135182.0,PROPRANOLOL 40MG C/ 30COMP,0.0,0.0,Sim,Não,016-040-01-02,60.0,2.0,0,Sim,9010.0,Flowrack,1.0,60.0,64.0
20000311057.0,PROPRANOLOL 40MG C/ 30COMP,0.0,0.0,Não,Sim,,100.0,0.0,0,Sim,,,1.0,20.0,0.0
20000012050.0,PROPRANOLOL 40MG C/ 60COMP,0.0,0.0,Sim,Não,012-060-01-02,56.0,1.0,0,Sim,26.391,Prateleira,1.0,56.0,47.0
20000061811.0,PROTEINA ISOLADA DE ERVILHA 80%,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000064458.0,PROTETOR  SUNLESS FACIAL FPS50 S/COR 60G,0.0,1.0,Sim,Não,016-030-01-02,12.0,1.0,1,Sim,23.392,Prateleira,1.0,12.0,16.0
20000064459.0,PROTETOR  SUNLESS FPS50 120G,0.0,0.0,Sim,Não,016-030-01-01,12.0,2.0,1,Sim,24.287,Prateleira,1.0,12.0,15.0
20000064460.0,PROTETOR  SUNLESS FPS60 120G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000064463.0,PROTETOR  SUNLESS LABIAL FPS30 15ML,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000001127.0,PROTETOR CERDAS POWERCAP C/ 4,0.0,0.0,Sim,Não,017-013-01-01,36.0,2.0,1,Sim,20.204,Prateleira,1.0,36.0,32.0
20000064405.0,PROTETOR LABIAL FPS 15 PROTECT SUN,0.0,0.0,Sim,Não,016-034-01-02,24.0,2.0,2,Sim,24.374,Prateleira,1.0,24.0,23.0
20000064404.0,PROTETOR LABIAL FPS 30 COM COR AMORA,0.0,1.0,Sim,Não,016-036-01-01,24.0,1.0,1,Sim,27.285,Prateleira,1.0,24.0,13.0
20000064506.0,PROTETOR LABIAL KIDS COM FPS 15,0.0,0.0,Sim,Não,016-042-01-01,24.0,1.0,0,Sim,24.394,Prateleira,1.0,24.0,10.0
20000064406.0,PROTETOR LABIAL PROPOLIS PROTECT,0.0,0.0,Sim,Não,016-040-01-02,24.0,1.0,0,Sim,24.395,Prateleira,1.0,24.0,9.0
20000060750.0,PROTETOR OCULAR ESTERIL G 12X10,0.0,0.0,Sim,Não,017-021-01-02,20.0,2.0,0,Não,,,1.0,0.0,0.0
20000060749.0,PROTETOR OCULAR ESTERIL M 12X10,0.0,0.0,Sim,Não,016-014-01-02,20.0,2.0,0,Não,,,1.0,0.0,0.0
20000060748.0,PROTETOR OCULAR ESTERIL P 12X10,0.0,0.0,Sim,Não,016-012-01-01,20.0,1.0,0,Não,,,1.0,0.0,0.0
20000064462.0,PROTETOR SUNLESS FACIAL FPS50 CLARO 60G,0.0,0.0,Sim,Não,016-022-01-01,12.0,2.0,2,Sim,24.326,Prateleira,1.0,12.0,14.0
20000064461.0,PROTETOR SUNLESS FACIAL FPS50 MEDIO 60G,0.0,0.0,Sim,Não,016-030-01-01,12.0,2.0,2,Sim,23.431,Prateleira,1.0,12.0,13.0
20000130081.0,PROXACIN 500MG C/ 14 COMP REV NEO,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000000263.0,PROZYM STICKS C 12 PALITOS DE 14G CADA,0.0,0.0,Não,Não,,15.0,0.0,0,Não,,,1.0,0.0,0.0
20000231180.0,PRURI-GRAN 2MG/ML C/ 120ML,0.0,0.0,Sim,Sim,010-022-01-01,60.0,2.0,2 (+9 fr),Sim,22.575,Prateleira,1.0,17.0,13.0
20000901132.0,PRYLTEC 10MG CX C/ 30COMP GEOLAB,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000901163.0,PRYLTEC 20MG CX C/ 30COMP GEOLAB,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000062327.0,PS CARE BASIC TAPETE HIGIÊNICO 60X80 7UN,0.0,0.0,Não,Não,,20.0,0.0,0,Não,,,1.0,0.0,0.0
20000000594.0,PS CARE ELIMINADOR DE ODORES 1L,0.0,0.0,Não,Sim,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000061691.0,PS CARE ELIMINADOR DE ODORES 120ML,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000000595.0,PS CARE ELIMINADOR DE ODORES 500ML,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000000580.0,PS CARE TAPETE HIGIENICO 60X60 -30 UNID,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000000351.0,PS CARE TAPETE HIGIENICO 60X80 - 30 UNID,0.0,0.0,Não,Não,,4.0,0.0,0,Não,,,1.0,0.0,0.0
20000000581.0,PS CARE TAPETE WEEKEND 60X80 - 2 UNID,0.0,0.0,Não,Sim,,20.0,0.0,0,Não,,,1.0,0.0,0.0
20000000804.0,PULGOFF  SHAMP ANTIPULGA E CARRAPATO 500,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000000829.0,PULGOFF BANHO SECO 500 G,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000000794.0,PULGOFF SABONETE LIQUIDO PLUS 500 ML,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000760228.0,PULMOVIC AD 200MG/15ML XPE FR 120ML,0.0,8.0,Sim,Sim,016-036-01-01,36.0,5.0,7 (+45 fr),Sim,24.576,Prateleira,1.0,30.0,20.0
20000760229.0,PULMOVIC PEDIATRICO XPE FR 120ML,0.0,0.0,Sim,Sim,012-052-01-01,36.0,2.0,0 (+107 fr),Sim,23.127,Prateleira,1.0,30.0,25.0
20000062316.0,PULSE XPLODE 2 60W,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000064383.0,PULSEIRA SIL. DK OLYMPIA,0.0,0.0,Sim,Não,018-036-01-01,20.0,1.0,0,Sim,16.031,Flowrack,1.0,20.0,20.0
20000064397.0,PULSEIRA SIL. IM OLYMPIA,0.0,0.0,Sim,Não,018-028-01-01,40.0,1.0,0,Sim,16.032,Flowrack,1.0,40.0,40.0
20000062785.0,PULVERIZADOR - AZUL 500ML DP 6,0.0,0.0,Não,Não,,4.0,0.0,0,Não,,,1.0,0.0,0.0
20000062788.0,PULVERIZADOR - BRANCO 500ML DP 6,0.0,0.0,Não,Não,,4.0,0.0,0,Não,,,1.0,0.0,0.0
20000062787.0,PULVERIZADOR - ROSA 500ML DP 6,0.0,0.0,Não,Não,,4.0,0.0,0,Não,,,1.0,0.0,0.0
20000062786.0,PULVERIZADOR - VERDE 500ML DP 6,0.0,0.0,Não,Não,,4.0,0.0,0,Não,,,1.0,0.0,0.0
20000062359.0,PULVEX POUR ON CAES 1PIPETA 1ML,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000063148.0,PUPPY DOG SACHÊ 200G,0.0,0.0,Não,Sim,,16.0,0.0,0,Não,,,1.0,0.0,0.0
20000063149.0,PUPPY DOG STICKS 170G,0.0,0.0,Não,Sim,,20.0,0.0,0,Não,,,1.0,0.0,0.0
20000730025.0,PURE B12 SPRAY UVA 30ML,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000760018.0,PURE MAGNESIO P.A C/ 60CPR,0.0,0.0,Não,Sim,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000760004.0,PURE MAGNESIO PO 50G,0.0,0.0,Sim,Sim,016-012-01-02,36.0,2.0,1 (+7 fr),Sim,24.413,Prateleira,1.0,12.0,12.0
20000063521.0,PUREMAG 60 COMP,0.0,0.0,Sim,Sim,010-022-01-02,36.0,2.0,0 (+24 fr),Sim,24.557,Prateleira,1.0,29.0,15.0
20000000010.0,PURIFICADOR DE AGUA,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000063035.0,QUADRINEO (AM) CRM 15G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000063036.0,QUADRINEO (AM) PDA 15G,0.0,0.0,Não,Não,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000064855.0,QUEIMADOL POMADA 30GR,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000661576.0,QUEIMALIVE PDA C/30G,0.0,0.0,Não,Não,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000801087.0,QUERANON SMALL SIZE-30 CÁPSULAS,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000000247.0,QUERANON 30 CAPS AVERT,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000419178.0,QUETIAPINA 100MG 30CP (C1) EURO,0.0,0.0,Sim,Não,018-007-01-01,24.0,5.0,0,Não,,,1.0,0.0,0.0
20000419179.0,QUETIAPINA 200MG 30CP (C1) EURO,0.0,0.0,Sim,Não,018-007-01-01,24.0,2.0,0,Não,,,1.0,0.0,0.0
20000419177.0,QUETIAPINA 25MG 30CP (C1) EURO,0.0,0.0,Sim,Não,018-006-01-02,60.0,2.0,0,Não,,,1.0,0.0,0.0
20000413430.0,QUETIAPINA 50MG 30CP (C1) EURO,0.0,0.0,Sim,Não,018-001-01-02,100.0,2.0,0,Não,,,1.0,0.0,0.0
20000000842.0,QUITOSANA PICOL CROMO 500MG 60CP MAXINUT,0.0,0.0,Não,Sim,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000064504.0,Q-10 GOLD (COENZIMA Q10) 100MG 60CAPS,0.0,21.0,Sim,Não,016-028-01-02,12.0,3.0,3,Sim,23.141,Prateleira,1.0,12.0,8.0
20000064503.0,Q-10 GOLD(COENZIMA Q10) 50MG 60CAPS,0.0,13.0,Sim,Não,016-034-01-02,12.0,3.0,3,Sim,24.515,Prateleira,1.0,12.0,16.0
20000060726.0,RABICÓ PET - 20 UNIDADES,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000061200.0,"RAÇÃ BIOFRESH SP FRANGO AD MED 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801416.0,RAÇÃO  MATISSE GATO AD FRANGO-10KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801395.0,RAÇÃO  VET LIFE ULTRA HYPO CÃES-10KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801176.0,RAÇÃO BICHOGREEN CÃES AD-1KG,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801175.0,RAÇÃO BICHOGREEN GATO AD-1KG,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801977.0,RAÇÃO BIOFRESH  GATOS AD-400G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801976.0,RAÇÃO BIOFRESH  GATOS CASTRADOS-400G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801975.0,RAÇÃO BIOFRESH  GATOS FIL-400G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801991.0,RAÇÃO BIOFRESH CÃES AD M-3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801990.0,"RAÇÃO BIOFRESH CÃES AD M-7,5KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801993.0,RAÇÃO BIOFRESH CÃES AD P-1KG,0.0,0.0,Não,Não,,6.0,0.0,0,Não,,,1.0,0.0,0.0
20000801992.0,RAÇÃO BIOFRESH CÃES AD P-3KG,0.0,0.0,Não,Não,,4.0,0.0,0,Não,,,1.0,0.0,0.0
20000801989.0,"RAÇÃO BIOFRESH CÃES ADG-7,5KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000802023.0,RAÇÃO BIOFRESH CÃES CASTRADOS M-12KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801978.0,RAÇÃO BIOFRESH CÃES CASTRADOS M-3KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000802015.0,RAÇÃO BIOFRESH CÃES CASTRADOS P-1KG,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000802016.0,RAÇÃO BIOFRESH CÃES CASTRADOS P-3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000802006.0,RAÇÃO BIOFRESH CÃES CASTRADOSG-12KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801999.0,RAÇÃO BIOFRESH CÃES FIL M-1KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801998.0,RAÇÃO BIOFRESH CÃES FIL M-3KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801997.0,"RAÇÃO BIOFRESH CÃES FIL M-7,5KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801996.0,RAÇÃO BIOFRESH CÃES FIL P-1KG,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801995.0,RAÇÃO BIOFRESH CÃES FIL P-3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801994.0,RAÇÃO BIOFRESH CÃES FILG-3KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801988.0,RAÇÃO BIOFRESH CÃES SENIOR P-1KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000801987.0,RAÇÃO BIOFRESH CÃES SENIOR P-3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000802014.0,RAÇÃO BIOFRESH LIGHT CÃES AD P-1KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000802013.0,RAÇÃO BIOFRESH LIGHT CÃES AD P-3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061183.0,"RAÇÃO BIOFRESH SP ADULTO GDE/GIG 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061194.0,RAÇÃO BIOFRESH SP ADULTO GDE/GIG 15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061182.0,"RAÇÃO BIOFRESH SP ADULTO MED 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061193.0,RAÇÃO BIOFRESH SP ADULTO MED 15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061181.0,"RAÇÃO BIOFRESH SP ADULTO PEQ/MINI 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061192.0,RAÇÃO BIOFRESH SP ADULTO PEQ/MINI 15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061176.0,RAÇÃO BIOFRESH SP ADULTO PEQ/MINI 3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061197.0,RAÇÃO BIOFRESH SP CASTRADO GDE/GIG 15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061189.0,"RAÇÃO BIOFRESH SP CASTRADO MED 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061174.0,RAÇÃO BIOFRESH SP CASTRADO PEQ/MINI 3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061178.0,"RAÇÃO BIOFRESH SP FILH PEQ/MINI 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061180.0,"RAÇÃO BIOFRESH SP FILHOTE GDE/GIG 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061191.0,RAÇÃO BIOFRESH SP FILHOTE GDE/GIG 15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061179.0,"RAÇÃO BIOFRESH SP FILHOTE MED 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061190.0,RAÇÃO BIOFRESH SP FILHOTE MED 15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061198.0,RAÇÃO BIOFRESH SP FRANGO AD PEQ/MINI 1KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061199.0,"RAÇÃO BIOFRESH SP FRANGO AD PQ/MIN 10,1K",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061202.0,RAÇÃO BIOFRESH SP FRANGO ADULTO MED 3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061196.0,RAÇÃO BIOFRESH SP LIGHT GDE/GIG 15KG,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000061187.0,"RAÇÃO BIOFRESH SP LIGHT MED 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061172.0,RAÇÃO BIOFRESH SP LIGHT PEQ/MINI 1KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061186.0,"RAÇÃO BIOFRESH SP LIGHT PEQ/MINI 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061173.0,RAÇÃO BIOFRESH SP LIGHT PEQ/MINI 3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061195.0,RAÇÃO BIOFRESH SP SENIOR GDE/GIG 15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061185.0,"RAÇÃO BIOFRESH SP SENIOR MED 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061184.0,"RAÇÃO BIOFRESH SP SENIOR PEQ/MINI 10,1KG",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061175.0,RAÇÃO BIOFRESH SP SENIOR PEQ/MINI 3KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061056.0,RAÇÃO CAES AD DIGES CORDEIRO 800G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,0.0,0.0,0.0
20000060997.0,RAÇÃO CAES WET PRIME FRANGO PUPPY 140G,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000060996.0,RAÇÃO CAES WET PRIME FRANGO 140G,0.0,0.0,Não,Não,,10.0,0.0,0,Não,,,1.0,0.0,0.0
20000801467.0,RAÇÃO CIBAU CÃES AD DEG-15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801471.0,RAÇÃO CIBAU CÃES AD M-15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801455.0,"RAÇÃO CIBAU CÃES AD M-15KG + 1,5KGGRÁTIS",0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000801443.0,RAÇÃO CIBAU CÃES AD P-15KG,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
